"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"CN1CCCC1=S_1-methyl-2-pyrrolidinethione","CN1CCCC1=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCCC1_N-methylpyrrolidine","CN1CCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCCCC1_1-methylpiperidine","CN1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCCN(C)C1=O_13-dimethyl-13-diazinan-2-one","CN1CCCN(C)C1=O","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCCN=C1C=Cc1cccs1_1-methyl-2-e-2-thiophen-2-ylethenyl-56-dihydro-4h-pyrimidine","CN1CCCN=C1C=Cc1cccs1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCN(C)C1=O_13-dimethylimidazolidin-2-one","CN1CCN(C)C1=O","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1CCOC1=O_3-methyl-2-oxazolidinone","CN1CCOC1=O","True","False","True","True","False","False","False","False","False","True","True","False","False","False","False"
"CN1[CH]C=CC=C1_1-methylpyridinium","CN1[CH]C=CC=C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1[CH]N(C)C=C1_13-dimethylimidazolium","CN1[CH]N(C)C=C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN1[CH]O[CH]N(Cc2cnc(Cl)s2)[C]1[N][N+](=O)[O-]_thiamethoxam","CN1[CH]O[CH]N(Cc2cnc(Cl)s2)[C]1[N][N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN=C=O_methyl-isocyanate","CN=C=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN=C=S_methyl-isothiocyanate","CN=C=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN=N=[N]_methyl-azide","CN=N=[N]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CNC(=O)NC_13-dimethyl-urea","CNC(=O)NC","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"CNC(C)=O_N-methylacetamide","CNC(C)=O","True","True","True","False","False","False","False","True","False","False","False","False","False","False","False"
"CNC(N)=O_monomethyl-urea","CNC(N)=O","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"CNC=O_N-methylformamide","CNC=O","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"CNC_dimethylamine","CNC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CNCc1ccccc1_N-methyl-1-phenylmethanamine","CNCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CNO_N-methylhydroxylamine","CNO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CNP(C)(=O)NC_methyl-phosphonic-acid-bis-dimethylamide","CNP(C)(=O)NC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CN_methylamine","CN","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC#N_methyl-cyanate","COC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)C(C)C_methyl-isobutyrate","COC(=O)C(C)C","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)C(C)O_methyl-lactate","COC(=O)C(C)O","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)C(Cl)(Cl)Cl_methyl-trichloroacetate","COC(=O)C(Cl)(Cl)Cl","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)C(F)(F)F_methyl-trifluoroacetate","COC(=O)C(F)(F)F","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)C=CC(=O)OC_dimethyl-maleate","COC(=O)C=CC(=O)OC","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)CC(C)=O_methyl-acetoacetate","COC(=O)CC(C)=O","True","True","False","True","False","False","False","False","False","False","False","False","False","False","True"
"COC(=O)CC(C)Cl_methyl-3-chlorobutanoate","COC(=O)CC(C)Cl","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)CCCCl_methyl-4-chlorobutanoate","COC(=O)CCCCl","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)CCl_methyl-chloroacetate","COC(=O)CCl","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)CO_methyl-glycolate","COC(=O)CO","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)Cl_methyl-chloroformate","COC(=O)Cl","True","False","False","True","True","False","False","False","False","False","False","False","False","False","False"
"COC(=O)OC_dimethyl-carbonate","COC(=O)OC","True","False","False","True","False","False","False","False","False","False","False","False","True","False","False"
"COC(=O)c1ccc(C(=O)O)cc1_monomethyl-terephthalate","COC(=O)c1ccc(C(=O)O)cc1","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"COC(=O)c1ccc(C(=O)OC)cc1_dimethyl-terephthalate","COC(=O)c1ccc(C(=O)OC)cc1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccc(C)cc1_methyl-para-toluate","COC(=O)c1ccc(C)cc1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccc(C=O)cc1_methyl-4-formylbenzoate","COC(=O)c1ccc(C=O)cc1","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccc(O)cc1_methylparaben","COC(=O)c1ccc(O)cc1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1cccc(C(=O)OC)c1_dimethyl-isophthalate","COC(=O)c1cccc(C(=O)OC)c1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccccc1C(=O)OC_dimethyl-benzene-12-dicarboxylate","COC(=O)c1ccccc1C(=O)OC","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccccc1O_methyl-salicylate","COC(=O)c1ccccc1O","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(=O)c1ccccc1_methyl-benzoate","COC(=O)c1ccccc1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(C)(C)C_2-methoxy-2-methylpropane","COC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(C)(OC)OC_111-trimethoxyethane","COC(C)(OC)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(C)=O_methyl-acetate","COC(C)=O","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC(C)C_isopropyl-methyl-ether","COC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(C)OC_11-dimethoxyethane","COC(C)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(F)(F)C(F)(F)F_pentafluoroethyl-methyl-ether","COC(F)(F)C(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(F)F_difluoromethyl-methyl-ether","COC(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC(OC)OC_trimethyl-orthoformate","COC(OC)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC([O])=O_methyl-carbonate","COC([O])=O","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COC1CCC=CO1_methoxydihydropyran","COC1CCC=CO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC1OCCO1_2-methoxy-13-dioxolane","COC1OCCO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC=O_methyl-formate","COC=O","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COCC(C)=O_methoxyacetone","COCC(C)=O","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"COCC(C)C_methyl-isobutyl-ether","COCC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCC(C)OC_12-dimethoxypropane","COCC(C)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCC(C)O_propylene-glycol-monomethyl-ether","COCC(C)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCC#N_3-methoxypropanenitrile","COCCC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCCl_1-chloro-2-methoxyethane","COCCCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCN1[CH]N(C)C=C1_12-metoxy-ethyl-3-methyl-imidazolium","COCCN1[CH]N(C)C=C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCOC(C)=O_2-methoxyethyl-acetate","COCCOC(C)=O","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"COCCOCCOCCOC_12-bis2-methoxyethoxyethane","COCCOCCOCCOC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCOCCOCCO_triethylene-glycol-monomethyl-ether","COCCOCCOCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCOCCOC_diethylene-glycol-dimethyl-ether","COCCOCCOC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCOCCO_diethylene-glycol-monomethyl-ether","COCCOCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCOC_12-dimethoxyethane","COCCOC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCCO_2-methoxyethanol","COCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COCOC_dimethoxymethane","COCOC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COC_dimethylether","COC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COF_methyl-hypofluorite","COF","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COO_methylhydroperoxide","COO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP(=O)(O)OC_dimethyl-hydrogen-phosphate","COP(=O)(O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP(=O)(O)O_methylphosphate","COP(=O)(O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP(=O)(OC)OC_trimethylphosphate","COP(=O)(OC)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP(C)(=O)OC_methoxymethylphosphoryl-oxymethane","COP(C)(=O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP(O)OC_dimethyl-hydrogen-phosphite","COP(O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COP([O])(=O)OC_dimethylphosphate","COP([O])(=O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COS(=O)(=O)OC_dimethyl-sulfate","COS(=O)(=O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COS(=O)OC_dimethyl-sulfite","COS(=O)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COS([O])(=O)=O_methyl-sulfate","COS([O])(=O)=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[N+](=O)[O-]_methyl-nitrate","CO[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[N][O]_methyl-nitrite","CO[N][O]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[P]([S])(Cl)OC_OO-dimethyl-phosphorochloridothioate","CO[P]([S])(Cl)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[SiH3]_methyl-silyl-ether","CO[SiH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[SiH](OC)OC_trimethoxysilane","CO[SiH](OC)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO[Si](C)(C)OC_dimethyldimethoxysilane","CO[Si](C)(C)OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CO_methanol","CO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccc(C)cc1_4-methyl-methoxybenzene","COc1ccc(C)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccc(C=O)cc1_4-methoxybenzaldehyde","COc1ccc(C=O)cc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"COc1ccc(O)cc1_p-methoxyphenol","COc1ccc(O)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccc(S)cc1_4-methoxybenzenethiol","COc1ccc(S)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1cccc(C)c1_3-methyl-methoxybenzene","COc1cccc(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccccc1C_2-methyl-methoxybenzene","COc1ccccc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccccc1OC_12-dimethoxybenzene","COc1ccccc1OC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccccc1O_2-methoxyphenol","COc1ccccc1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccccc1[N+](=O)[O-]_2-nitroanisole","COc1ccccc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"COc1ccccc1_anisole","COc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CP(=O)(F)F_methylphosphonic-difluoride","CP(=O)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CP(C)C_trimethylphosphine","CP(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CP(F)F_methyldifluorophosphine","CP(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CPC_dimethylphosphine","CPC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CP_methylphosphine","CP","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CS(=O)(=O)Cl_methanesulfonyl-chloride","CS(=O)(=O)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CS(C)(=O)=O_dimethylsulfone","CS(C)(=O)=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CS(C)=O_dimethyl-sulfoxide","CS(C)=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CS([O])([O])O_methanesulfonic-acid","CS([O])([O])O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CSC#N_methyl-thiocyanate","CSC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CSC(C)C_methyl-isopropyl-sulfide","CSC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CSC_dimethyl-sulfide","CSC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CSSC_dimethyl-disulfide","CSSC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CS_methanethiol","CS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CSc1ccccc1_methylsulfanylbenzene","CSc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[AlH](C)(C)C_tetramethylaluminate","C[AlH](C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Al](C)C_trimethylaluminum","C[Al](C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Al](C)Cl_dimethylaluminum-chloride","C[Al](C)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[AsH2]_methylarsine","C[AsH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[AsH]C_dimethylarsine","C[AsH]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[As](C)C_trimethylarsine","C[As](C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[B](C)(C)C_tetramethylborate","C[B](C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[C]1N(C)C=CN1C_123-trimethyl-imidazolium","C[C]1N(C)C=CN1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[C][GeH]_ethylidynegermane","C[C][GeH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Cu]_copper-methyl","C[Cu]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Ga](C)C_trimethylgallium","C[Ga](C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[GeH3]_methylgermane","C[GeH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Ge](Cl)(Cl)Cl_methylgermanium-trichloride","C[Ge](Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[N+](=O)[O-]_nitromethane","C[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[P](C)(C)C_tetramethylphosphonium","C[P](C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[S]_methanethiolate","C[S]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[S]_methylsulfanyl","C[S]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SeH]_hydrogen-methyl-selenide","C[SeH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Se]CCC(N)C(=O)O_selenomethionine","C[Se]CCC(N)C(=O)O","True","True","False","True","False","False","False","False","False","False","False","False","False","True","False"
"C[Se]C_dimethylselenide","C[Se]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Se][O].[CH3]_dimethyl-seleniumoxide","C[Se][O].[CH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH2]C_dimethyl-silane","C[SiH2]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH2]Cl_methyl-chlorosilane","C[SiH2]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH2]F_fluoromethylsilane","C[SiH2]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH2]I_iodomethylsilane","C[SiH2]I","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH3]_methylsilane","C[SiH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH](C)C_trimethylsilane","C[SiH](C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH](C)Cl_dimethylchlorosilane","C[SiH](C)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[SiH](Cl)Cl_methyl-dichlorosilane","C[SiH](Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](C)(C)C_tetramethylsilane","C[Si](C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](C)(C)Cl_chlorotrimethylsilane","C[Si](C)(C)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](C)(C)O_trimethyl-silanol","C[Si](C)(C)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](C)(Cl)Cl_dimethyldichlorosilane","C[Si](C)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](C)=O_dimethylsilanone","C[Si](C)=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Si](F)(F)F_trifluoro-methyl-silane","C[Si](F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C[Zn]C_dimethylzinc","C[Zn]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"C_methane","C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1c(F)c(F)c(F)c(F)c1F_12345-pentafluoro-6-methylbenzene","Cc1c(F)c(F)c(F)c(F)c1F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]_246-trinitrotoluene","Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]_26-dinitrotoluene","Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1c[nH]c(=O)[nH]c1=O_thymine","Cc1c[nH]c(=O)[nH]c1=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(Br)ccc1Br_14-dibromo-2-methylbenzene","Cc1cc(Br)ccc1Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)c(C)cc1C_1245-tetramethylbenzene","Cc1cc(C)c(C)cc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)c(C)s1_235-trimethylthiophene","Cc1cc(C)c(C)s1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)cc(C)c1_135-trimethylbenzene","Cc1cc(C)cc(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)cc(N)c1_35-dimethylaniline","Cc1cc(C)cc(N)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)cc([N+](=O)[O-])c1_13-dimethyl-5-nitrobenzene","Cc1cc(C)cc([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc(C)nc(C)c1_246-trimethylpyridine","Cc1cc(C)nc(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1_35-dinitrotoluene","Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]_25-dinitrotoluene","Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc2cccc(C)c2s1_27-dimethylbenzothiophene","Cc1cc2cccc(C)c2s1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc2ccccc2o1_2-methylbenzofuran","Cc1cc2ccccc2o1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cc2ccccc2s1_2-methyl-benzothiophene","Cc1cc2ccccc2s1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(Br)cc1_1-bromo-4-methyl-benzene","Cc1ccc(Br)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C#N)cc1_4-methylbenzonitrile","Cc1ccc(C#N)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C(C)C)c(O)c1_thymol","Cc1ccc(C(C)C)c(O)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C(C)C)cc1O_2-methyl-5-propan-2-ylphenol","Cc1ccc(C(C)C)cc1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C(C)C)cc1_1-methyl-4-propan-2-ylbenzene","Cc1ccc(C(C)C)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C)c(C)c1C_1234-tetramethylbenzene","Cc1ccc(C)c(C)c1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C)c(C)c1_124-trimethylbenzene","Cc1ccc(C)c(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C)c(O)c1_25-xylenol","Cc1ccc(C)c(O)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C)cc1_14-dimethylbenzene","Cc1ccc(C)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C)s1_25-dimethylthiophene","Cc1ccc(C)s1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(C=O)cc1_p-tolualdehyde","Cc1ccc(C=O)cc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"Cc1ccc(Cl)cc1C_4-chloro-o-xylene","Cc1ccc(Cl)cc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(Cl)cc1Cl_24-dichlorotoluene","Cc1ccc(Cl)cc1Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(Cl)cc1_4-chlorotoluene","Cc1ccc(Cl)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(F)cc1F_24-difluoro-1-methylbenzene","Cc1ccc(F)cc1F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(F)cc1_4-fluorotoluene","Cc1ccc(F)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(I)cc1_1-iodo-4-methylbenzene","Cc1ccc(I)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(N)c(C)c1_24-dimethylaniline","Cc1ccc(N)c(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(N)cc1_4-methylaniline","Cc1ccc(N)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(O)c(C)c1_24-xylenol","Cc1ccc(O)c(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(O)cc1C_34-xylenol","Cc1ccc(O)cc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc(O)cc1_4-methylphenol","Cc1ccc(O)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1_34-dinitrotoluene","Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]_24-dinitrotoluene","Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc([N+](=O)[O-])cc1_1-methyl-4-nitrobenzene","Cc1ccc([N+](=O)[O-])cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc2cc(C)ccc2c1_26-dimethylnaphthalene","Cc1ccc2cc(C)ccc2c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc2ccc(C)cc2c1_27-dimethylnaphthalene","Cc1ccc2ccc(C)cc2c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc2ccccc2c1_2-methylnaphthalene","Cc1ccc2ccccc2c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc2occ(C)c2c1_35-dimethylbenzofuran","Cc1ccc2occ(C)c2c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccc2scc(C)c2c1_35-dimethylbenzothiophene","Cc1ccc2scc(C)c2c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(C)c1C_123-trimethylbenzene","Cc1cccc(C)c1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(C)c1N_26-dimethylaniline","Cc1cccc(C)c1N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
